EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
1845.718,1492.263,-7.153,-7.126,-7.868,-8.494,994.166,616.646,0.044,0.931,0.500,-1.068,-0.336,0.122,73.333,1103.000,1.000
84.292,-6.860,-45.913,-46.099,-46.912,-47.994,428.888,-31.385,0.042,0.933,0.503,-1.068,-0.427,0.000,73.333,1104.000,1.000
-1850.210,-1546.606,-51.878,-52.256,-53.074,-54.993,-120.098,-658.651,0.042,0.933,0.501,-1.129,-0.427,-0.061,73.333,1105.000,1.000
-1280.997,-990.730,-16.488,-16.825,-17.536,-19.361,84.930,-397.326,0.043,0.932,0.498,-1.099,-0.397,-0.122,73.333,1106.000,1.000
1011.906,906.283,11.784,11.509,10.899,10.089,740.823,393.231,0.044,0.932,0.499,-1.160,-0.275,-0.092,73.333,1107.000,1.000
1870.444,1539.268,-5.683,-6.020,-6.684,-7.012,922.746,623.791,0.045,0.936,0.501,-1.282,-0.336,-0.031,73.333,1108.000,1.000
106.593,39.527,-45.754,-46.145,-46.981,-48.115,355.849,-26.379,0.045,0.937,0.499,-1.312,-0.336,-0.031,73.333,1109.000,1.000
-1862.166,-1531.502,-54.388,-54.709,-55.671,-57.831,-205.078,-667.218,0.046,0.935,0.500,-1.404,-0.305,0.000,73.333,1110.000,1.000
-1335.209,-1017.204,-19.742,-19.890,-20.856,-22.926,-10.462,-418.453,0.044,0.937,0.498,-1.587,-0.244,0.031,73.333,1111.000,1.000
961.292,871.422,11.079,11.017,10.124,9.042,653.318,380.251,0.043,0.935,0.495,-1.617,-0.275,0.000,73.333,1112.000,1.000
1868.205,1532.601,-3.914,-4.102,-5.045,-5.533,854.921,633.674,0.044,0.935,0.499,-1.678,-0.214,0.061,73.333,1113.000,1.000
137.625,53.187,-44.030,-44.435,-45.584,-46.496,298.696,-3.407,0.043,0.935,0.498,-1.678,-0.275,0.153,73.333,1114.000,1.000
-1847.544,-1532.276,-53.381,-54.039,-55.167,-56.809,-265.898,-649.118,0.045,0.933,0.500,-1.831,-0.305,0.183,73.333,1115.000,1.000
-1354.759,-1042.105,-17.599,-18.432,-19.239,-20.784,-76.598,-408.317,0.044,0.933,0.501,-1.923,-0.244,0.214,73.333,1116.000,1.000
933.402,842.048,14.111,13.442,12.786,12.194,584.826,387.401,0.043,0.930,0.496,-1.892,-0.275,0.244,73.333,1117.000,1.000
